wavelength,Coastal_water.1,Coastal_water.2,Coastal_water.3,Coastal_water.4,Coastal_water.5,Inland_water.1,Inland_water.2,Inland_water.3,Inland_water.4,Inland_water.5,Mineral.1,Mineral.2,Mineral.3,Mineral.4,Mineral.5,Snow.1,Snow.2,Snow.3,Snow.4,Snow.5,Vegetation.1,Vegetation.2,Vegetation.3,Vegetation.4,Vegetation.5
927.81,0.00680000009015203,0.0094999996945262,0.0115000000223517,0.0115000000223517,0.0153000000864267,0.0241999998688698,0.0115999998524785,0.0251000002026558,0.0329000018537045,0.0302000008523464,0.182099997997284,0.164700001478195,0.124300003051758,0.149700000882149,0.179000005125999,0.604499995708466,0.754499971866608,0.409599989652634,0.629100024700165,0.603200018405914,0.336899995803833,0.460099995136261,0.491800010204315,0.364800006151199,0.349799990653992
932.82,0.00810000021010637,0.00960000045597553,0.0115000000223517,0.010499999858439,0.0168999992311001,0.0249000005424023,0.0120000001043081,0.0263000000268221,0.0331999994814396,0.0307000000029802,0.180800005793571,0.167899996042252,0.124899998307228,0.150000005960464,0.180399999022484,0.551999986171722,0.667599976062775,0.377799987792969,0.577400028705597,0.558300018310547,0.345200002193451,0.457399994134903,0.486200004816055,0.368800014257431,0.356700003147125
937.83,0.00749999983236194,0.00810000021010637,0.0116999996826053,0.0118000004440546,0.016100000590086,0.0260000005364418,0.0131999999284744,0.0258000008761883,0.0299999993294477,0.0271000005304813,0.181600004434586,0.164299994707108,0.127000004053116,0.154799997806549,0.177599996328354,0.529299974441528,0.65530002117157,0.358500003814697,0.546800017356873,0.529600024223328,0.331299990415573,0.437900006771088,0.468300014734268,0.353199988603592,0.346199989318848
942.84,0.0063999998383224,0.0102000003680587,0.0111999996006489,0.0102000003680587,0.0146000003442168,0.0245999991893768,0.0104000000283122,0.0247000008821487,0.0318999998271465,0.0269000008702278,0.185900002717972,0.16949999332428,0.123000003397465,0.153099998831749,0.178599998354912,0.538299977779388,0.662899971008301,0.366800010204315,0.556800007820129,0.536199986934662,0.327800005674362,0.440200001001358,0.466300010681152,0.352800011634827,0.342599987983704
947.85,0.0059000002220273,0.0082999998703599,0.0103000001981854,0.00980000011622906,0.0162000004202127,0.0254999995231628,0.0115000000223517,0.0238000005483627,0.0315000005066395,0.0287999995052814,0.189600005745888,0.170800000429153,0.127399995923042,0.154899999499321,0.181799992918968,0.537400007247925,0.659099996089935,0.368499994277954,0.549199998378754,0.529799997806549,0.335399985313416,0.44420000910759,0.471199989318848,0.357800006866455,0.349400013685226
952.86,0.00579999992623925,0.00860000029206276,0.010499999858439,0.0125000001862645,0.014299999922514,0.023700000718236,0.0137000000104308,0.0230999998748302,0.0302000008523464,0.0293000005185604,0.18970000743866,0.172900006175041,0.126300007104874,0.155799999833107,0.181500002741814,0.522000014781952,0.646499991416931,0.36489999294281,0.54339998960495,0.529399991035461,0.340000003576279,0.445699989795685,0.47299998998642,0.361299991607666,0.34850001335144
957.87,0.00630000000819564,0.00939999986439943,0.0118000004440546,0.0109000001102686,0.0141000002622604,0.0244999993592501,0.0115999998524785,0.0241999998688698,0.0300999991595745,0.0288999993354082,0.19149999320507,0.172600001096725,0.12729999423027,0.158299997448921,0.18129999935627,0.525600016117096,0.643700003623962,0.360199987888336,0.537500023841858,0.519699990749359,0.336299985647202,0.446399986743927,0.472099989652634,0.363299995660782,0.349000006914139
962.87,0.00749999983236194,0.0094999996945262,0.00810000021010637,0.010499999858439,0.0141000002622604,0.0239000003784895,0.0122999995946884,0.0252999998629093,0.0309999994933605,0.0278999991714954,0.19149999320507,0.171399995684624,0.12899999320507,0.158000007271767,0.181999996304512,0.517000019550323,0.639699995517731,0.356700003147125,0.535399973392487,0.510999977588654,0.334600001573563,0.445600003004074,0.465999990701675,0.357899993658066,0.347900003194809
967.88,0.00630000000819564,0.008500000461936,0.00960000045597553,0.0111999996006489,0.0143999997526407,0.0244999993592501,0.0122999995946884,0.0251000002026558,0.0296000000089407,0.0285999998450279,0.19370000064373,0.174500003457069,0.127900004386902,0.158600002527237,0.181099995970726,0.513700008392334,0.632300019264221,0.353399991989136,0.533100008964539,0.507200002670288,0.330700010061264,0.435799986124039,0.458600014448166,0.354900002479553,0.345600008964539
972.89,0.00609999988228083,0.00889999978244305,0.00970000028610229,0.011400000192225,0.0135000003501773,0.0238000005483627,0.0115000000223517,0.0244999993592501,0.0286999996751547,0.0283000003546476,0.193399995565414,0.171800002455711,0.1266999989748,0.159400001168251,0.181600004434586,0.501699984073639,0.61489999294281,0.342900007963181,0.520699977874756,0.496300011873245,0.328000009059906,0.4341000020504,0.453500002622604,0.355100005865097,0.342200011014938
977.9,0.00719999987632036,0.00800000037997961,0.00839999970048666,0.0105999996885657,0.0141000002622604,0.0240000002086163,0.0120999999344349,0.0247000008821487,0.0296999998390675,0.0281000006943941,0.19370000064373,0.171000003814697,0.127900004386902,0.159600004553795,0.180099993944168,0.483999997377396,0.596099972724915,0.333299994468689,0.501999974250793,0.481499999761581,0.32820001244545,0.436500012874603,0.455599993467331,0.356700003147125,0.343400001525879
982.91,0.00730000017210841,0.00769999995827675,0.00939999986439943,0.0103000001981854,0.0135000003501773,0.0248000007122755,0.0116999996826053,0.0244999993592501,0.0302000008523464,0.0285000000149012,0.19709999859333,0.175799995660782,0.129899993538857,0.162499994039536,0.181400001049042,0.479099988937378,0.584299981594086,0.327899992465973,0.496300011873245,0.471300005912781,0.330799996852875,0.438400000333786,0.453099995851517,0.357400000095367,0.347600013017654
987.92,0.00680000009015203,0.00839999970048666,0.008500000461936,0.0100999996066093,0.0131999999284744,0.025000000372529,0.0115000000223517,0.0256999991834164,0.0306000001728535,0.0288999993354082,0.200200006365776,0.177100002765656,0.130799993872643,0.162699997425079,0.1824000030756,0.467299997806549,0.57039999961853,0.317299991846085,0.485100001096725,0.462199985980988,0.33390000462532,0.435999989509583,0.452399998903275,0.355800002813339,0.347900003194809
992.93,0.00689999992027879,0.00789999961853027,0.00879999995231628,0.0104000000283122,0.0140000004321337,0.0242999996989965,0.0110999997705221,0.0255999993532896,0.030799999833107,0.0296999998390675,0.200900003314018,0.176400005817413,0.1317999958992,0.164299994707108,0.182199999690056,0.45210000872612,0.55349999666214,0.308200001716614,0.469799995422363,0.446599990129471,0.33160001039505,0.435499995946884,0.453700006008148,0.359699994325638,0.349400013685226
997.94,0.00680000009015203,0.00730000017210841,0.00839999970048666,0.00989999994635582,0.0138999996706843,0.0245999991893768,0.0110999997705221,0.0261000003665686,0.0308999996632338,0.0293000005185604,0.200100004673004,0.17960000038147,0.131500005722046,0.165399998426437,0.182300001382828,0.438300013542175,0.53710001707077,0.298500001430511,0.454899996519089,0.434300005435944,0.335099995136261,0.437700003385544,0.454699993133545,0.358300000429153,0.349999994039536
1002.94,0.00700000021606684,0.00910000037401915,0.00769999995827675,0.0107000004500151,0.0147000001743436,0.0253999996930361,0.0109000001102686,0.0266999993473291,0.0310999993234873,0.028999999165535,0.203799992799759,0.179900005459785,0.133499994874001,0.167099997401237,0.18529999256134,0.431699991226196,0.531300008296967,0.295100003480911,0.446799993515015,0.423700004816055,0.339599996805191,0.444499999284744,0.459600001573563,0.366899996995926,0.354499995708466
1007.95,0.0071000000461936,0.00789999961853027,0.00800000037997961,0.010499999858439,0.0135000003501773,0.0243999995291233,0.0111999996006489,0.025900000706315,0.031700000166893,0.0293000005185604,0.205300003290176,0.180800005793571,0.134800001978874,0.167999997735023,0.184599995613098,0.419200003147125,0.515799999237061,0.287299990653992,0.436199992895126,0.415399998426437,0.340400010347366,0.444400012493134,0.463200002908707,0.36829999089241,0.358399987220764
1012.96,0.00650000013411045,0.00810000021010637,0.0094999996945262,0.0107000004500151,0.0131000000983477,0.0252000000327826,0.0115000000223517,0.0262000001966953,0.0313999988138676,0.0296999998390675,0.207499995827675,0.18350000679493,0.136000007390976,0.170300006866455,0.18520000576973,0.410800009965897,0.502300024032593,0.279900014400482,0.427899986505508,0.407099992036819,0.344900012016296,0.447200000286102,0.464300006628036,0.36939999461174,0.357100009918213
1017.97,0.0071000000461936,0.00810000021010637,0.00860000029206276,0.010499999858439,0.0136000001803041,0.0243999995291233,0.0118000004440546,0.025900000706315,0.031700000166893,0.0297999996691942,0.209000006318092,0.183699995279312,0.137299999594688,0.171599999070168,0.18529999256134,0.408399999141693,0.501299977302551,0.279000014066696,0.423200011253357,0.401699990034103,0.348100006580353,0.455199986696243,0.469399988651276,0.373800009489059,0.361799985170364
1022.98,0.00650000013411045,0.00839999970048666,0.00820000004023314,0.00999999977648258,0.0137999998405576,0.0243999995291233,0.0109000001102686,0.0256999991834164,0.0313999988138676,0.0286999996751547,0.209999993443489,0.186599999666214,0.136600002646446,0.173700004816055,0.186599999666214,0.402399986982346,0.497200012207031,0.273699998855591,0.416500002145767,0.398900002241135,0.34850001335144,0.453599989414215,0.471199989318848,0.374700009822845,0.362800002098083
1027.99,0.00650000013411045,0.00789999961853027,0.00810000021010637,0.0109000001102686,0.0131000000983477,0.0248000007122755,0.0110999997705221,0.0262000001966953,0.0305000003427267,0.0291000008583069,0.210999995470047,0.186499997973442,0.138199999928474,0.173700004816055,0.188500002026558,0.404199987649918,0.49219998717308,0.273200005292892,0.419299989938736,0.399899989366531,0.350699990987778,0.45770001411438,0.475699990987778,0.376199990510941,0.365399986505508
1033,0.00659999996423721,0.00760000012814999,0.00779999978840351,0.00920000020414591,0.0140000004321337,0.0244999993592501,0.0111999996006489,0.0256999991834164,0.031300000846386,0.0302000008523464,0.21170000731945,0.188700005412102,0.138899996876717,0.176100000739098,0.1875,0.406100004911423,0.494599997997284,0.275799989700317,0.422100007534027,0.401899993419647,0.353399991989136,0.45890000462532,0.477299988269806,0.378800004720688,0.369700014591217
1038,0.00659999996423721,0.00730000017210841,0.00719999987632036,0.00989999994635582,0.0140000004321337,0.023700000718236,0.0110999997705221,0.0267999991774559,0.0324999988079071,0.0296999998390675,0.214000001549721,0.189500004053116,0.140100002288818,0.178200006484985,0.187900006771088,0.41159999370575,0.499399989843369,0.278600007295609,0.426400005817413,0.409200012683868,0.356000006198883,0.464399993419647,0.481599986553192,0.381500005722046,0.372900009155273
1043.01,0.00650000013411045,0.0071000000461936,0.00860000029206276,0.00930000003427267,0.0136000001803041,0.0241999998688698,0.0107000004500151,0.0254999995231628,0.0318999998271465,0.0300999991595745,0.215900003910065,0.191699996590614,0.140000000596046,0.177499994635582,0.188999995589256,0.418000012636185,0.509500026702881,0.284799993038177,0.432500004768372,0.415199995040894,0.355699986219406,0.466100007295609,0.480599999427795,0.382999986410141,0.37279999256134
1048.02,0.00549999997019768,0.00769999995827675,0.00760000012814999,0.0094999996945262,0.0137000000104308,0.0244999993592501,0.0115000000223517,0.0262000001966953,0.031300000846386,0.0304000005125999,0.217800006270409,0.19149999320507,0.140599995851517,0.180099993944168,0.189300000667572,0.426600009202957,0.521200001239777,0.289000004529953,0.443800002336502,0.424199998378754,0.359400004148483,0.466399997472763,0.484200000762939,0.383799999952316,0.374199986457825
1053.03,0.00600000005215406,0.00700000021606684,0.00749999983236194,0.00930000003427267,0.0137999998405576,0.0230999998748302,0.0118000004440546,0.0262000001966953,0.0318999998271465,0.0300999991595745,0.218299999833107,0.191899999976158,0.141299992799759,0.179100006818771,0.18809999525547,0.435999989509583,0.534799993038177,0.294600009918213,0.452899992465973,0.43299999833107,0.358700007200241,0.466899991035461,0.484400004148483,0.386999994516373,0.372900009155273
1058.04,0.00609999988228083,0.00700000021606684,0.00680000009015203,0.00889999978244305,0.0130000002682209,0.0238000005483627,0.0110999997705221,0.0254999995231628,0.0310999993234873,0.0288999993354082,0.219300001859665,0.190500006079674,0.140799999237061,0.178800001740456,0.188299998641014,0.443599998950958,0.544099986553192,0.301499992609024,0.465400010347366,0.442900002002716,0.36149999499321,0.467500001192093,0.483000010251999,0.385500013828278,0.373400002717972
1063.05,0.00510000018402934,0.00730000017210841,0.0071000000461936,0.00899999961256981,0.014299999922514,0.0234999991953373,0.0118000004440546,0.0262000001966953,0.0315999984741211,0.0296999998390675,0.218999996781349,0.193800002336502,0.141599997878075,0.181400001049042,0.189400002360344,0.456400007009506,0.559700012207031,0.307500004768372,0.47639998793602,0.45550000667572,0.359899997711182,0.46560001373291,0.480699986219406,0.38730001449585,0.374399989843369
1068.06,0.00570000009611249,0.00789999961853027,0.008500000461936,0.00960000045597553,0.0129000004380941,0.0238000005483627,0.0109000001102686,0.0253999996930361,0.0307000000029802,0.0293000005185604,0.221399992704391,0.193900004029274,0.143299996852875,0.181799992918968,0.1908999979496,0.465400010347366,0.572200000286102,0.318399995565414,0.484699994325638,0.466199994087219,0.362500011920929,0.467999994754791,0.486200004816055,0.388399988412857,0.376700013875961
1073.07,0.00570000009611249,0.00650000013411045,0.00860000029206276,0.00910000037401915,0.0125000001862645,0.0230000000447035,0.0113000003620982,0.0254999995231628,0.0310999993234873,0.0296000000089407,0.225999996066093,0.197300001978874,0.14470000565052,0.184400007128716,0.193000003695488,0.479200005531311,0.58950001001358,0.32370001077652,0.499399989843369,0.478300005197525,0.365299999713898,0.473699986934662,0.492000013589859,0.392899990081787,0.382299989461899
1078.07,0.00559999980032444,0.00730000017210841,0.00719999987632036,0.00870000012218952,0.0129000004380941,0.0223999992012978,0.0115000000223517,0.0263999998569489,0.0320000015199184,0.0296999998390675,0.228200003504753,0.199100002646446,0.145300000905991,0.186299994587898,0.193299993872643,0.485799998044968,0.597299993038177,0.327399998903275,0.505299985408783,0.487800002098083,0.36939999461174,0.480300009250641,0.495200008153915,0.397599995136261,0.38510000705719
1083.08,0.0052000000141561,0.00659999996423721,0.00779999978840351,0.00930000003427267,0.013399999588728,0.0225000008940697,0.0110999997705221,0.025000000372529,0.0318999998271465,0.0300999991595745,0.230199992656708,0.201700001955032,0.148000001907349,0.187999993562698,0.194600000977516,0.485000014305115,0.601599991321564,0.332800000905991,0.509599983692169,0.490599989891052,0.373600006103516,0.483799993991852,0.498600006103516,0.399699985980988,0.388000011444092
1088.09,0.0063999998383224,0.00650000013411045,0.00700000021606684,0.00839999970048666,0.0131000000983477,0.0218000002205372,0.0111999996006489,0.0251000002026558,0.0322999991476536,0.0286999996751547,0.233500003814697,0.202900007367134,0.147599995136261,0.19030000269413,0.198300004005432,0.48649999499321,0.598699986934662,0.331400007009506,0.509599983692169,0.492000013589859,0.375,0.487899988889694,0.502799987792969,0.403200000524521,0.389899998903275
1093.1,0.00510000018402934,0.00659999996423721,0.00749999983236194,0.00860000029206276,0.0131000000983477,0.0221999995410442,0.0107000004500151,0.0244999993592501,0.0320999994874001,0.0294000003486872,0.235400006175041,0.204099997878075,0.148000001907349,0.1925999969244,0.197500005364418,0.482899993658066,0.593800008296967,0.331099987030029,0.504599988460541,0.486900001764297,0.377999991178513,0.4932000041008,0.501299977302551,0.404100000858307,0.391999989748001
1098.11,0.00570000009611249,0.00730000017210841,0.0082999998703599,0.008500000461936,0.0120999999344349,0.0211999993771315,0.0109000001102686,0.0248000007122755,0.0310999993234873,0.0274999998509884,0.235300004482269,0.204999998211861,0.14920000731945,0.191799998283386,0.198100000619888,0.472900003194809,0.580099999904633,0.324000000953674,0.497099995613098,0.480800002813339,0.379799991846085,0.490599989891052,0.501600027084351,0.407099992036819,0.392599999904633
1103.12,0.00529999984428287,0.00609999988228083,0.00749999983236194,0.00870000012218952,0.0127999996766448,0.0210999995470047,0.0109999999403954,0.022299999371171,0.0303000006824732,0.0277999993413687,0.236300006508827,0.204799994826317,0.149499997496605,0.191699996590614,0.198899999260902,0.463200002908707,0.568400025367737,0.319599986076355,0.487199991941452,0.473199993371964,0.383100003004074,0.490500003099442,0.504499971866608,0.407099992036819,0.39520001411438
1108.13,0.00430000014603138,0.00650000013411045,0.00749999983236194,0.00810000021010637,0.0116999996826053,0.0201999992132187,0.0107000004500151,0.0238000005483627,0.0303000006824732,0.0285999998450279,0.24040000140667,0.208100005984306,0.151899993419647,0.196899995207787,0.205400004982948,0.460299998521805,0.567399978637695,0.320800006389618,0.486099988222122,0.46849998831749,0.39070001244545,0.494199991226196,0.514299988746643,0.415899991989136,0.402700006961823
1113.13,0.00600000005215406,0.00659999996423721,0.00760000012814999,0.00839999970048666,0.0115999998524785,0.0197000000625849,0.00939999986439943,0.0230999998748302,0.0309999994933605,0.0276999995112419,0.239800006151199,0.211199998855591,0.152700006961823,0.196899995207787,0.200499996542931,0.44870001077652,0.552200019359589,0.312599986791611,0.475699990987778,0.459600001573563,0.397599995136261,0.50629997253418,0.510299980640411,0.416700005531311,0.398499995470047
1118.14,0.0044999998062849,0.00540000014007092,0.00989999994635582,0.00910000037401915,0.014299999922514,0.0208999998867512,0.00810000021010637,0.023700000718236,0.0296000000089407,0.0281000006943941,0.240799993276596,0.21170000731945,0.151500001549721,0.198300004005432,0.200399994850159,0.407599985599518,0.504400014877319,0.289900004863739,0.438400000333786,0.420100003480911,0.385500013828278,0.489699989557266,0.502399981021881,0.407200008630753,0.395099997520447
1123.15,0.00529999984428287,0.00860000029206276,0.0052000000141561,0.00769999995827675,0.0162000004202127,0.0214000009000301,0.0105999996885657,0.0243999995291233,0.0296000000089407,0.029899999499321,0.238000005483627,0.206499993801117,0.149599999189377,0.192200005054474,0.195500001311302,0.378699988126755,0.463099986314774,0.261900007724762,0.396800011396408,0.383100003004074,0.373400002717972,0.470600008964539,0.487100005149841,0.395999997854233,0.376199990510941
1128.16,0.00460000010207295,0.00570000009611249,0.0063999998383224,0.0059000002220273,0.0109999999403954,0.0219000000506639,0.0115000000223517,0.0258000008761883,0.0337000004947186,0.030799999833107,0.23649999499321,0.206400007009506,0.151299998164177,0.195999994874001,0.19990000128746,0.371100008487701,0.458999991416931,0.254400014877319,0.393599987030029,0.371800005435944,0.370299994945526,0.463499993085861,0.46849998831749,0.385899990797043,0.376500010490417
1133.17,0.00609999988228083,0.00529999984428287,0.00779999978840351,0.00860000029206276,0.0108000002801418,0.0225000008940697,0.00980000011622906,0.0242999996989965,0.0284000001847744,0.0285999998450279,0.247500002384186,0.213200002908707,0.155300006270409,0.206400007009506,0.200900003314018,0.391400009393692,0.474599987268448,0.269800007343292,0.408199995756149,0.390500009059906,0.36939999461174,0.469199985265732,0.466100007295609,0.396499991416931,0.388399988412857
1138.18,0.00570000009611249,0.00630000000819564,0.00860000029206276,0.0082999998703599,0.0120000001043081,0.0215000007301569,0.0109999999403954,0.022299999371171,0.0294000003486872,0.0264999996870756,0.250200003385544,0.209099993109703,0.155499994754791,0.204199999570847,0.200599998235703,0.392199993133545,0.474999994039536,0.270700007677078,0.412499994039536,0.389699995517731,0.360599994659424,0.449499994516373,0.458400011062622,0.386799991130829,0.378899991512299
1143.19,0.00490000005811453,0.00529999984428287,0.00800000037997961,0.00910000037401915,0.0108000002801418,0.0197999998927116,0.0113000003620982,0.0230000000447035,0.0293000005185604,0.0252999998629093,0.244699999690056,0.209299996495247,0.152300000190735,0.198899999260902,0.199200004339218,0.364499986171722,0.442900002002716,0.253800004720688,0.382699996232986,0.368499994277954,0.356799989938736,0.436599999666214,0.447699993848801,0.378699988126755,0.368000000715256
1148.2,0.00510000018402934,0.00609999988228083,0.0082999998703599,0.00870000012218952,0.00999999977648258,0.0186999998986721,0.0100999996066093,0.0226000007241964,0.0280000008642673,0.0271000005304813,0.246800005435944,0.214599996805191,0.155300006270409,0.201499998569489,0.203500002622604,0.350899994373322,0.427199989557266,0.249500006437302,0.36710000038147,0.348300009965897,0.356900006532669,0.433499991893768,0.442600011825562,0.378800004720688,0.368800014257431
1153.2,0.00439999997615814,0.00749999983236194,0.00630000000819564,0.00860000029206276,0.0122999995946884,0.0185000002384186,0.00889999978244305,0.0219999998807907,0.0280000008642673,0.0241999998688698,0.255400002002716,0.218299999833107,0.157900005578995,0.207800000905991,0.207900002598763,0.348199993371964,0.424800008535385,0.24940000474453,0.369899988174438,0.349000006914139,0.364100009202957,0.440200001001358,0.4408999979496,0.383300006389618,0.374300003051758
1158.21,0.00439999997615814,0.00540000014007092,0.00769999995827675,0.00700000021606684,0.0115000000223517,0.0184000004082918,0.00910000037401915,0.0215000007301569,0.0273000001907349,0.0263999998569489,0.258399993181229,0.219300001859665,0.158899992704391,0.206799998879433,0.210199996829033,0.344700008630753,0.425900012254715,0.247099995613098,0.36710000038147,0.347000002861023,0.365200012922287,0.434799998998642,0.441399991512299,0.380299985408783,0.370099991559982
1163.22,0.00529999984428287,0.00609999988228083,0.0071000000461936,0.00810000021010637,0.0113000003620982,0.0185000002384186,0.00989999994635582,0.0212999992072582,0.0274000000208616,0.0251000002026558,0.256000012159348,0.216399997472763,0.157900005578995,0.209700003266335,0.209000006318092,0.335500001907349,0.409099996089935,0.240500003099442,0.35589998960495,0.336899995803833,0.35929998755455,0.427300006151199,0.430900007486343,0.372399985790253,0.368900001049042
1168.23,0.00480000022798777,0.00609999988228083,0.00730000017210841,0.0071000000461936,0.0107000004500151,0.0182000007480383,0.0102000003680587,0.0210999995470047,0.0271000005304813,0.0253999996930361,0.256300002336502,0.217399999499321,0.157299995422363,0.209700003266335,0.209499999880791,0.319400012493134,0.390199989080429,0.228699997067451,0.33840000629425,0.317099988460541,0.353300005197525,0.417800009250641,0.421200007200241,0.370999991893768,0.360300004482269
1173.24,0.0044999998062849,0.00549999997019768,0.00620000017806888,0.00689999992027879,0.0108000002801418,0.0179999992251396,0.0082999998703599,0.0212999992072582,0.0272000003606081,0.025000000372529,0.25900000333786,0.218199998140335,0.158299997448921,0.209399998188019,0.208599999547005,0.302500009536743,0.36710000038147,0.215200006961823,0.32030001282692,0.299800008535385,0.347299993038177,0.415800005197525,0.413500010967255,0.365399986505508,0.357300013303757
1178.25,0.00469999993219972,0.00570000009611249,0.0063999998383224,0.00760000012814999,0.010499999858439,0.0182000007480383,0.00870000012218952,0.0217000003904104,0.0271000005304813,0.025900000706315,0.258100003004074,0.219799995422363,0.158299997448921,0.209999993443489,0.206400007009506,0.285600006580353,0.344900012016296,0.203099995851517,0.300999999046326,0.283199995756149,0.34349998831749,0.410800009965897,0.407999992370605,0.361000001430511,0.352899998426437
1183.26,0.0044999998062849,0.00570000009611249,0.00680000009015203,0.00700000021606684,0.0102000003680587,0.0179999992251396,0.00810000021010637,0.0214000009000301,0.0263999998569489,0.0252999998629093,0.258700013160706,0.216600000858307,0.157900005578995,0.209999993443489,0.206699997186661,0.268400013446808,0.32600000500679,0.191799998283386,0.284000009298325,0.263300001621246,0.341199994087219,0.40149998664856,0.40310001373291,0.35699999332428,0.349799990653992
1188.26,0.00430000014603138,0.00499999988824129,0.00680000009015203,0.00719999987632036,0.00999999977648258,0.0182000007480383,0.00910000037401915,0.0208999998867512,0.0266999993473291,0.0247000008821487,0.258899986743927,0.219400003552437,0.158800005912781,0.210199996829033,0.207399994134903,0.255299985408783,0.308800011873245,0.181700006127357,0.271100014448166,0.251300007104874,0.339800000190735,0.398799985647202,0.395900011062622,0.357899993658066,0.349500000476837
1193.27,0.00430000014603138,0.00490000005811453,0.00630000000819564,0.0071000000461936,0.0103000001981854,0.0182000007480383,0.00889999978244305,0.0203000009059906,0.0255999993532896,0.0244999993592501,0.262800008058548,0.220500007271767,0.159500002861023,0.214100003242493,0.207399994134903,0.244599997997284,0.295100003480911,0.176599994301796,0.261500000953674,0.241400003433228,0.341300010681152,0.399100005626678,0.397899985313416,0.358700007200241,0.347600013017654
1198.28,0.00419999985024333,0.00559999980032444,0.00630000000819564,0.00689999992027879,0.0105999996885657,0.017400000244379,0.00910000037401915,0.0205000005662441,0.0263000000268221,0.0242999996989965,0.263300001621246,0.221100002527237,0.159400001168251,0.213100001215935,0.207000002264977,0.233400002121925,0.281100004911423,0.168200001120567,0.247899994254112,0.229399994015694,0.340099990367889,0.398999989032745,0.39640000462532,0.356799989938736,0.349299997091293
1203.29,0.00499999988824129,0.00579999992623925,0.00559999980032444,0.00800000037997961,0.00960000045597553,0.0183000005781651,0.00930000003427267,0.0214000009000301,0.0266999993473291,0.025000000372529,0.266699999570847,0.224800005555153,0.162000000476837,0.216900005936623,0.208800002932549,0.226400002837181,0.272000014781952,0.161699995398521,0.239199995994568,0.219899997115135,0.340799987316132,0.399500012397766,0.396299988031387,0.358999997377396,0.352299988269806
1208.3,0.00460000010207295,0.00529999984428287,0.00570000009611249,0.00730000017210841,0.0100999996066093,0.0177999995648861,0.00939999986439943,0.0218000002205372,0.0267999991774559,0.0252000000327826,0.26910001039505,0.226600006222725,0.164299994707108,0.218799993395805,0.211199998855591,0.219899997115135,0.264299988746643,0.158600002527237,0.235699996352196,0.212899997830391,0.344599992036819,0.401600003242493,0.399899989366531,0.360700011253357,0.354999989271164
1213.31,0.00439999997615814,0.0052000000141561,0.00659999996423721,0.0071000000461936,0.0100999996066093,0.0178999993950129,0.0082999998703599,0.0208000000566244,0.025900000706315,0.0244999993592501,0.270999997854233,0.226500004529953,0.162799999117851,0.219200000166893,0.211600005626678,0.210299998521805,0.251300007104874,0.151500001549721,0.227300003170967,0.203999996185303,0.345999985933304,0.401100009679794,0.40149998664856,0.36149999499321,0.354000002145767
1218.32,0.00439999997615814,0.00559999980032444,0.00630000000819564,0.00650000013411045,0.0103000001981854,0.0186000000685453,0.00899999961256981,0.0214000009000301,0.0260000005364418,0.0254999995231628,0.272300004959106,0.226600006222725,0.165900006890297,0.221799999475479,0.21170000731945,0.20550000667572,0.246199995279312,0.148599997162819,0.221399992704391,0.199599996209145,0.34909999370575,0.406699985265732,0.402900010347366,0.366400003433228,0.358000010251999
1223.33,0.0052000000141561,0.00510000018402934,0.0059000002220273,0.00680000009015203,0.010499999858439,0.0185000002384186,0.00999999977648258,0.0219000000506639,0.0272000003606081,0.0252999998629093,0.274899989366531,0.229699999094009,0.166400000452995,0.222200006246567,0.212999999523163,0.201100006699562,0.240700006484985,0.145699992775917,0.217199996113777,0.196099996566772,0.352600008249283,0.414900004863739,0.405699998140335,0.368800014257431,0.361900001764297
1228.33,0.00419999985024333,0.00510000018402934,0.00659999996423721,0.00700000021606684,0.00989999994635582,0.0183000005781651,0.00899999961256981,0.0219999998807907,0.0263999998569489,0.0258000008761883,0.277700006961823,0.233899995684624,0.168200001120567,0.225899994373322,0.214200004935265,0.198899999260902,0.23819999396801,0.142700001597404,0.215499997138977,0.193399995565414,0.35699999332428,0.417800009250641,0.411900013685226,0.373699992895126,0.365799993276596
1233.34,0.00460000010207295,0.00510000018402934,0.00570000009611249,0.00669999979436398,0.010499999858439,0.0175000000745058,0.00930000003427267,0.0221999995410442,0.0280000008642673,0.0262000001966953,0.280099987983704,0.234300002455711,0.168799996376038,0.228400006890297,0.214699998497963,0.196400001645088,0.235499992966652,0.142499998211861,0.211199998855591,0.189899995923042,0.360700011253357,0.418700009584427,0.417800009250641,0.379000008106232,0.369100004434586
1238.35,0.00359999993816018,0.00529999984428287,0.00630000000819564,0.00689999992027879,0.010499999858439,0.0187999997287989,0.00910000037401915,0.0219000000506639,0.0277999993413687,0.0265999995172024,0.283199995756149,0.236900001764297,0.169900000095367,0.229599997401237,0.216999992728233,0.194199994206429,0.232099995017052,0.140599995851517,0.208800002932549,0.187600001692772,0.364300012588501,0.422699987888336,0.415800005197525,0.379099994897842,0.371399998664856
1243.36,0.00460000010207295,0.00529999984428287,0.00600000005215406,0.00650000013411045,0.0104000000283122,0.0182000007480383,0.00910000037401915,0.0220999997109175,0.0270000007003546,0.0263000000268221,0.284500002861023,0.237499997019768,0.171000003814697,0.23139999806881,0.215200006961823,0.192499995231628,0.230499997735023,0.139300003647804,0.207300007343292,0.186499997973442,0.365900009870529,0.422699987888336,0.418799996376038,0.38060000538826,0.372200012207031
